store_id,drug_id,city,state,region,week,date,demand,units_dispensed,stock_on_hand,units_ordered,stockout
S15,D08,Jaipur,Rajasthan,North-West,93,2024-10-14,1614,1614,3738,2510,0
S15,D08,Jaipur,Rajasthan,North-West,94,2024-10-21,1344,1344,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,95,2024-10-28,1891,1891,3290,3235,0
S15,D08,Jaipur,Rajasthan,North-West,96,2024-11-04,1114,1114,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,97,2024-11-11,1139,1139,3520,0,0
S15,D08,Jaipur,Rajasthan,North-West,98,2024-11-18,1399,1399,2381,3652,0
S15,D08,Jaipur,Rajasthan,North-West,99,2024-11-25,1098,1098,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,100,2024-12-02,1837,1837,3536,2935,0
S15,D08,Jaipur,Rajasthan,North-West,101,2024-12-09,731,731,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,102,2024-12-16,437,437,3903,0,0
S15,D08,Jaipur,Rajasthan,North-West,103,2024-12-23,1412,1412,3466,2580,0
S15,D08,Jaipur,Rajasthan,North-West,104,2024-12-30,1049,1049,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,105,2025-01-06,1503,1503,3585,2552,0
S15,D08,Jaipur,Rajasthan,North-West,106,2025-01-13,1500,1500,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,107,2025-01-20,658,658,3134,0,0
S15,D08,Jaipur,Rajasthan,North-West,108,2025-01-27,715,715,2476,2873,0
S15,D08,Jaipur,Rajasthan,North-West,109,2025-02-03,900,900,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,110,2025-02-10,519,519,3734,0,0
S15,D08,Jaipur,Rajasthan,North-West,111,2025-02-17,799,799,3215,0,0
S15,D08,Jaipur,Rajasthan,North-West,112,2025-02-24,745,745,2416,2963,0
S15,D08,Jaipur,Rajasthan,North-West,113,2025-03-03,952,952,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,114,2025-03-10,573,573,3682,0,0
S15,D08,Jaipur,Rajasthan,North-West,115,2025-03-17,784,784,3109,0,0
S15,D08,Jaipur,Rajasthan,North-West,116,2025-03-24,564,564,2325,2873,0
S15,D08,Jaipur,Rajasthan,North-West,117,2025-03-31,583,583,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,118,2025-04-07,901,901,4051,0,0
S15,D08,Jaipur,Rajasthan,North-West,119,2025-04-14,471,471,3150,0,0
S15,D08,Jaipur,Rajasthan,North-West,120,2025-04-21,564,564,2679,2519,0
S15,D08,Jaipur,Rajasthan,North-West,121,2025-04-28,625,625,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,122,2025-05-05,917,917,4009,0,0
S15,D08,Jaipur,Rajasthan,North-West,123,2025-05-12,466,466,3092,0,0
S15,D08,Jaipur,Rajasthan,North-West,124,2025-05-19,1088,1088,2626,3096,0
S15,D08,Jaipur,Rajasthan,North-West,125,2025-05-26,588,588,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,126,2025-06-02,869,869,4046,0,0
S15,D08,Jaipur,Rajasthan,North-West,127,2025-06-09,676,676,3177,0,0
S15,D08,Jaipur,Rajasthan,North-West,128,2025-06-16,844,844,2501,2977,0
S15,D08,Jaipur,Rajasthan,North-West,129,2025-06-23,788,788,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,130,2025-06-30,1097,1097,3846,0,0
S15,D08,Jaipur,Rajasthan,North-West,131,2025-07-07,1013,1013,2749,2898,0
S15,D08,Jaipur,Rajasthan,North-West,132,2025-07-14,1145,1145,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,133,2025-07-21,998,998,3489,0,0
S15,D08,Jaipur,Rajasthan,North-West,134,2025-07-28,1532,1532,2491,3675,0
S15,D08,Jaipur,Rajasthan,North-West,135,2025-08-04,1155,1155,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,136,2025-08-11,1406,1406,3479,2561,0
S15,D08,Jaipur,Rajasthan,North-West,137,2025-08-18,1192,1192,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,138,2025-08-25,583,583,3442,0,0
S15,D08,Jaipur,Rajasthan,North-West,139,2025-09-01,1065,1065,2859,2840,0
S15,D08,Jaipur,Rajasthan,North-West,140,2025-09-08,1107,1107,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,141,2025-09-15,2506,2506,3527,3613,0
S15,D08,Jaipur,Rajasthan,North-West,142,2025-09-22,1706,1706,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,143,2025-09-29,1251,1251,2928,2957,0
S15,D08,Jaipur,Rajasthan,North-West,144,2025-10-06,1030,1030,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,145,2025-10-13,1193,1193,3604,0,0
S15,D08,Jaipur,Rajasthan,North-West,146,2025-10-20,1718,1718,2411,3941,0
S15,D08,Jaipur,Rajasthan,North-West,147,2025-10-27,1111,1111,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,148,2025-11-03,2357,2357,3523,3468,0
S15,D08,Jaipur,Rajasthan,North-West,149,2025-11-10,910,910,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,150,2025-11-17,1589,1589,3724,2499,0
S15,D08,Jaipur,Rajasthan,North-West,151,2025-11-24,769,769,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,152,2025-12-01,890,890,3865,0,0
S15,D08,Jaipur,Rajasthan,North-West,153,2025-12-08,870,870,2975,2529,0
S15,D08,Jaipur,Rajasthan,North-West,154,2025-12-15,664,664,4634,0,0
S15,D08,Jaipur,Rajasthan,North-West,155,2025-12-22,1154,1154,3970,0,0
S15,D09,Jaipur,Rajasthan,North-West,0,2023-01-02,667,667,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,1,2023-01-09,319,319,2485,0,0
S15,D09,Jaipur,Rajasthan,North-West,2,2023-01-16,569,569,2166,0,0
S15,D09,Jaipur,Rajasthan,North-West,3,2023-01-23,381,381,1597,1936,0
S15,D09,Jaipur,Rajasthan,North-West,4,2023-01-30,297,297,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,5,2023-02-06,553,553,2855,0,0
S15,D09,Jaipur,Rajasthan,North-West,6,2023-02-13,319,319,2302,0,0
S15,D09,Jaipur,Rajasthan,North-West,7,2023-02-20,331,331,1983,0,0
S15,D09,Jaipur,Rajasthan,North-West,8,2023-02-27,370,370,1652,1870,0
S15,D09,Jaipur,Rajasthan,North-West,9,2023-03-06,376,376,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,10,2023-03-13,301,301,2776,0,0
S15,D09,Jaipur,Rajasthan,North-West,11,2023-03-20,212,212,2475,0,0
S15,D09,Jaipur,Rajasthan,North-West,12,2023-03-27,356,356,2263,0,0
S15,D09,Jaipur,Rajasthan,North-West,13,2023-04-03,317,317,1907,0,0
S15,D09,Jaipur,Rajasthan,North-West,14,2023-04-10,284,284,1590,1846,0
S15,D09,Jaipur,Rajasthan,North-West,15,2023-04-17,113,113,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,16,2023-04-24,410,410,3039,0,0
S15,D09,Jaipur,Rajasthan,North-West,17,2023-05-01,189,189,2629,0,0
S15,D09,Jaipur,Rajasthan,North-West,18,2023-05-08,594,594,2440,0,0
S15,D09,Jaipur,Rajasthan,North-West,19,2023-05-15,380,380,1846,1686,0
S15,D09,Jaipur,Rajasthan,North-West,20,2023-05-22,334,334,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,21,2023-05-29,582,582,2818,0,0
S15,D09,Jaipur,Rajasthan,North-West,22,2023-06-05,660,660,2236,0,0
S15,D09,Jaipur,Rajasthan,North-West,23,2023-06-12,748,748,1576,2324,0
S15,D09,Jaipur,Rajasthan,North-West,24,2023-06-19,493,493,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,25,2023-06-26,645,645,2659,0,0
S15,D09,Jaipur,Rajasthan,North-West,26,2023-07-03,367,367,2014,0,0
S15,D09,Jaipur,Rajasthan,North-West,27,2023-07-10,861,861,1647,2366,0
S15,D09,Jaipur,Rajasthan,North-West,28,2023-07-17,1029,1029,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,29,2023-07-24,959,959,2123,1988,0
S15,D09,Jaipur,Rajasthan,North-West,30,2023-07-31,1030,1030,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,31,2023-08-07,948,948,2122,1978,0
S15,D09,Jaipur,Rajasthan,North-West,32,2023-08-14,1295,1295,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,33,2023-08-21,1268,1268,1857,2563,0
S15,D09,Jaipur,Rajasthan,North-West,34,2023-08-28,941,941,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,35,2023-09-04,1593,1593,2211,2534,0
S15,D09,Jaipur,Rajasthan,North-West,36,2023-09-11,648,648,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,37,2023-09-18,855,855,2504,0,0
S15,D09,Jaipur,Rajasthan,North-West,38,2023-09-25,1066,1066,1649,2569,0
S15,D09,Jaipur,Rajasthan,North-West,39,2023-10-02,781,781,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,40,2023-10-09,652,652,2371,0,0
S15,D09,Jaipur,Rajasthan,North-West,41,2023-10-16,886,886,1719,2319,0
S15,D09,Jaipur,Rajasthan,North-West,42,2023-10-23,660,660,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,43,2023-10-30,840,840,2492,0,0
S15,D09,Jaipur,Rajasthan,North-West,44,2023-11-06,522,522,1652,2022,0
S15,D09,Jaipur,Rajasthan,North-West,45,2023-11-13,769,769,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,46,2023-11-20,543,543,2383,0,0
S15,D09,Jaipur,Rajasthan,North-West,47,2023-11-27,600,600,1840,1912,0
S15,D09,Jaipur,Rajasthan,North-West,48,2023-12-04,447,447,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,49,2023-12-11,291,291,2705,0,0
S15,D09,Jaipur,Rajasthan,North-West,50,2023-12-18,412,412,2414,0,0
S15,D09,Jaipur,Rajasthan,North-West,51,2023-12-25,693,693,2002,1843,0
S15,D09,Jaipur,Rajasthan,North-West,52,2024-01-01,297,297,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,53,2024-01-08,405,405,2855,0,0
S15,D09,Jaipur,Rajasthan,North-West,54,2024-01-15,367,367,2450,0,0
S15,D09,Jaipur,Rajasthan,North-West,55,2024-01-22,482,482,2083,0,0
S15,D09,Jaipur,Rajasthan,North-West,56,2024-01-29,325,325,1601,1876,0
S15,D09,Jaipur,Rajasthan,North-West,57,2024-02-05,451,451,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,58,2024-02-12,502,502,2701,0,0
S15,D09,Jaipur,Rajasthan,North-West,59,2024-02-19,331,331,2199,0,0
S15,D09,Jaipur,Rajasthan,North-West,60,2024-02-26,547,547,1868,1831,0
S15,D09,Jaipur,Rajasthan,North-West,61,2024-03-04,559,559,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,62,2024-03-11,184,184,2593,0,0
S15,D09,Jaipur,Rajasthan,North-West,63,2024-03-18,281,281,2409,0,0
S15,D09,Jaipur,Rajasthan,North-West,64,2024-03-25,259,259,2128,0,0
S15,D09,Jaipur,Rajasthan,North-West,65,2024-04-01,322,322,1869,0,0
S15,D09,Jaipur,Rajasthan,North-West,66,2024-04-08,524,524,1547,2129,0
S15,D09,Jaipur,Rajasthan,North-West,67,2024-04-15,388,388,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,68,2024-04-22,183,183,2764,0,0
S15,D09,Jaipur,Rajasthan,North-West,69,2024-04-29,231,231,2581,0,0
S15,D09,Jaipur,Rajasthan,North-West,70,2024-05-06,448,448,2350,0,0
S15,D09,Jaipur,Rajasthan,North-West,71,2024-05-13,550,550,1902,1800,0
S15,D09,Jaipur,Rajasthan,North-West,72,2024-05-20,644,644,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,73,2024-05-27,248,248,2508,0,0
S15,D09,Jaipur,Rajasthan,North-West,74,2024-06-03,457,457,2260,0,0
S15,D09,Jaipur,Rajasthan,North-West,75,2024-06-10,452,452,1803,1801,0
S15,D09,Jaipur,Rajasthan,North-West,76,2024-06-17,783,783,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,77,2024-06-24,314,314,2369,0,0
S15,D09,Jaipur,Rajasthan,North-West,78,2024-07-01,856,856,2055,1953,0
S15,D09,Jaipur,Rajasthan,North-West,79,2024-07-08,477,477,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,80,2024-07-15,1181,1181,2675,1658,0
S15,D09,Jaipur,Rajasthan,North-West,81,2024-07-22,941,941,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,82,2024-07-29,1097,1097,2211,2038,0
S15,D09,Jaipur,Rajasthan,North-West,83,2024-08-05,1127,1127,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,84,2024-08-12,1028,1028,2025,2155,0
S15,D09,Jaipur,Rajasthan,North-West,85,2024-08-19,625,625,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,86,2024-08-26,1108,1108,2527,1733,0
S15,D09,Jaipur,Rajasthan,North-West,87,2024-09-02,1903,1903,3152,1903,0
S15,D09,Jaipur,Rajasthan,North-West,88,2024-09-09,1149,1149,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,89,2024-09-16,1812,1812,2003,2961,0
S15,D09,Jaipur,Rajasthan,North-West,90,2024-09-23,606,606,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,91,2024-09-30,483,483,2546,0,0
S15,D09,Jaipur,Rajasthan,North-West,92,2024-10-07,1233,1233,2063,2322,0
S15,D09,Jaipur,Rajasthan,North-West,93,2024-10-14,1384,1384,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,94,2024-10-21,871,871,1768,2255,0
S15,D09,Jaipur,Rajasthan,North-West,95,2024-10-28,574,574,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,96,2024-11-04,533,533,2578,0,0
S15,D09,Jaipur,Rajasthan,North-West,97,2024-11-11,742,742,2045,1849,0
S15,D09,Jaipur,Rajasthan,North-West,98,2024-11-18,582,582,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,99,2024-11-25,764,764,2570,0,0
S15,D09,Jaipur,Rajasthan,North-West,100,2024-12-02,907,907,1806,2253,0
S15,D09,Jaipur,Rajasthan,North-West,101,2024-12-09,336,336,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,102,2024-12-16,1106,1106,2816,0,0
S15,D09,Jaipur,Rajasthan,North-West,103,2024-12-23,1027,1027,1710,2469,0
S15,D09,Jaipur,Rajasthan,North-West,104,2024-12-30,515,515,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,105,2025-01-06,837,837,2637,0,0
S15,D09,Jaipur,Rajasthan,North-West,106,2025-01-13,270,270,1800,0,0
S15,D09,Jaipur,Rajasthan,North-West,107,2025-01-20,645,645,1530,2267,0
S15,D09,Jaipur,Rajasthan,North-West,108,2025-01-27,401,401,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,109,2025-02-03,349,349,2751,0,0
S15,D09,Jaipur,Rajasthan,North-West,110,2025-02-10,219,219,2402,0,0
S15,D09,Jaipur,Rajasthan,North-West,111,2025-02-17,248,248,2183,0,0
S15,D09,Jaipur,Rajasthan,North-West,112,2025-02-24,572,572,1935,1789,0
S15,D09,Jaipur,Rajasthan,North-West,113,2025-03-03,293,293,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,114,2025-03-10,333,333,2859,0,0
S15,D09,Jaipur,Rajasthan,North-West,115,2025-03-17,560,560,2526,0,0
S15,D09,Jaipur,Rajasthan,North-West,116,2025-03-24,402,402,1966,0,0
S15,D09,Jaipur,Rajasthan,North-West,117,2025-03-31,283,283,1564,1871,0
S15,D09,Jaipur,Rajasthan,North-West,118,2025-04-07,142,142,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,119,2025-04-14,418,418,3010,0,0
S15,D09,Jaipur,Rajasthan,North-West,120,2025-04-21,743,743,2592,0,0
S15,D09,Jaipur,Rajasthan,North-West,121,2025-04-28,420,420,1849,1723,0
S15,D09,Jaipur,Rajasthan,North-West,122,2025-05-05,424,424,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,123,2025-05-12,569,569,2728,0,0
S15,D09,Jaipur,Rajasthan,North-West,124,2025-05-19,604,604,2159,0,0
S15,D09,Jaipur,Rajasthan,North-West,125,2025-05-26,396,396,1555,1993,0
S15,D09,Jaipur,Rajasthan,North-West,126,2025-06-02,595,595,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,127,2025-06-09,659,659,2557,0,0
S15,D09,Jaipur,Rajasthan,North-West,128,2025-06-16,946,946,1898,2200,0
S15,D09,Jaipur,Rajasthan,North-West,129,2025-06-23,446,446,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,130,2025-06-30,813,813,2706,0,0
S15,D09,Jaipur,Rajasthan,North-West,131,2025-07-07,1204,1204,1893,2463,0
S15,D09,Jaipur,Rajasthan,North-West,132,2025-07-14,1489,1489,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,133,2025-07-21,574,574,1663,2063,0
S15,D09,Jaipur,Rajasthan,North-West,134,2025-07-28,1844,1844,3152,1844,0
S15,D09,Jaipur,Rajasthan,North-West,135,2025-08-04,752,752,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,136,2025-08-11,932,932,2400,1684,0
S15,D09,Jaipur,Rajasthan,North-West,137,2025-08-18,1397,1397,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,138,2025-08-25,1379,1379,1755,2776,0
S15,D09,Jaipur,Rajasthan,North-West,139,2025-09-01,1456,1456,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,140,2025-09-08,893,893,1696,2349,0
S15,D09,Jaipur,Rajasthan,North-West,141,2025-09-15,1394,1394,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,142,2025-09-22,1401,1401,1758,2795,0
S15,D09,Jaipur,Rajasthan,North-West,143,2025-09-29,502,502,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,144,2025-10-06,1150,1150,2650,1652,0
S15,D09,Jaipur,Rajasthan,North-West,145,2025-10-13,499,499,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,146,2025-10-20,1112,1112,2653,0,0
S15,D09,Jaipur,Rajasthan,North-West,147,2025-10-27,758,758,1541,2369,0
S15,D09,Jaipur,Rajasthan,North-West,148,2025-11-03,1197,1197,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,149,2025-11-10,971,971,1955,2168,0
S15,D09,Jaipur,Rajasthan,North-West,150,2025-11-17,991,991,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,151,2025-11-24,567,567,2161,0,0
S15,D09,Jaipur,Rajasthan,North-West,152,2025-12-01,607,607,1594,2165,0
S15,D09,Jaipur,Rajasthan,North-West,153,2025-12-08,617,617,3152,0,0
S15,D09,Jaipur,Rajasthan,North-West,154,2025-12-15,619,619,2535,0,0
S15,D09,Jaipur,Rajasthan,North-West,155,2025-12-22,553,553,1916,1789,0
S15,D10,Jaipur,Rajasthan,North-West,0,2023-01-02,51,51,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,1,2023-01-09,154,154,352,0,0
S15,D10,Jaipur,Rajasthan,North-West,2,2023-01-16,122,122,198,327,0
S15,D10,Jaipur,Rajasthan,North-West,3,2023-01-23,136,136,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,4,2023-01-30,85,85,267,221,0
S15,D10,Jaipur,Rajasthan,North-West,5,2023-02-06,248,248,403,248,0
S15,D10,Jaipur,Rajasthan,North-West,6,2023-02-13,70,70,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,7,2023-02-20,121,121,333,0,0
S15,D10,Jaipur,Rajasthan,North-West,8,2023-02-27,130,130,212,321,0
S15,D10,Jaipur,Rajasthan,North-West,9,2023-03-06,115,115,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,10,2023-03-13,38,38,288,0,0
S15,D10,Jaipur,Rajasthan,North-West,11,2023-03-20,115,115,250,268,0
S15,D10,Jaipur,Rajasthan,North-West,12,2023-03-27,114,114,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,13,2023-04-03,64,64,289,0,0
S15,D10,Jaipur,Rajasthan,North-West,14,2023-04-10,60,60,225,238,0
S15,D10,Jaipur,Rajasthan,North-West,15,2023-04-17,27,27,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,16,2023-04-24,67,67,376,0,0
S15,D10,Jaipur,Rajasthan,North-West,17,2023-05-01,41,41,309,0,0
S15,D10,Jaipur,Rajasthan,North-West,18,2023-05-08,35,35,268,0,0
S15,D10,Jaipur,Rajasthan,North-West,19,2023-05-15,100,100,233,270,0
S15,D10,Jaipur,Rajasthan,North-West,20,2023-05-22,97,97,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,21,2023-05-29,64,64,306,0,0
S15,D10,Jaipur,Rajasthan,North-West,22,2023-06-05,16,16,242,0,0
S15,D10,Jaipur,Rajasthan,North-West,23,2023-06-12,127,127,226,304,0
S15,D10,Jaipur,Rajasthan,North-West,24,2023-06-19,111,111,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,25,2023-06-26,52,52,292,0,0
S15,D10,Jaipur,Rajasthan,North-West,26,2023-07-03,86,86,240,249,0
S15,D10,Jaipur,Rajasthan,North-West,27,2023-07-10,48,48,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,28,2023-07-17,15,15,355,0,0
S15,D10,Jaipur,Rajasthan,North-West,29,2023-07-24,47,47,340,0,0
S15,D10,Jaipur,Rajasthan,North-West,30,2023-07-31,40,40,293,0,0
S15,D10,Jaipur,Rajasthan,North-West,31,2023-08-07,37,37,253,0,0
S15,D10,Jaipur,Rajasthan,North-West,32,2023-08-14,47,47,216,234,0
S15,D10,Jaipur,Rajasthan,North-West,33,2023-08-21,64,64,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,34,2023-08-28,36,36,339,0,0
S15,D10,Jaipur,Rajasthan,North-West,35,2023-09-04,34,34,303,0,0
S15,D10,Jaipur,Rajasthan,North-West,36,2023-09-11,55,55,269,0,0
S15,D10,Jaipur,Rajasthan,North-West,37,2023-09-18,48,48,214,237,0
S15,D10,Jaipur,Rajasthan,North-West,38,2023-09-25,18,18,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,39,2023-10-02,42,42,385,0,0
S15,D10,Jaipur,Rajasthan,North-West,40,2023-10-09,27,27,343,0,0
S15,D10,Jaipur,Rajasthan,North-West,41,2023-10-16,78,78,316,0,0
S15,D10,Jaipur,Rajasthan,North-West,42,2023-10-23,95,95,238,260,0
S15,D10,Jaipur,Rajasthan,North-West,43,2023-10-30,59,59,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,44,2023-11-06,127,127,344,0,0
S15,D10,Jaipur,Rajasthan,North-West,45,2023-11-13,88,88,217,274,0
S15,D10,Jaipur,Rajasthan,North-West,46,2023-11-20,75,75,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,47,2023-11-27,69,69,328,0,0
S15,D10,Jaipur,Rajasthan,North-West,48,2023-12-04,86,86,259,230,0
S15,D10,Jaipur,Rajasthan,North-West,49,2023-12-11,28,28,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,50,2023-12-18,135,135,375,0,0
S15,D10,Jaipur,Rajasthan,North-West,51,2023-12-25,62,62,240,225,0
S15,D10,Jaipur,Rajasthan,North-West,52,2024-01-01,145,145,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,53,2024-01-08,146,146,258,291,0
S15,D10,Jaipur,Rajasthan,North-West,54,2024-01-15,125,125,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,55,2024-01-22,202,202,278,327,0
S15,D10,Jaipur,Rajasthan,North-West,56,2024-01-29,130,130,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,57,2024-02-05,163,163,273,293,0
S15,D10,Jaipur,Rajasthan,North-West,58,2024-02-12,123,123,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,59,2024-02-19,110,110,280,233,0
S15,D10,Jaipur,Rajasthan,North-West,60,2024-02-26,212,212,403,212,0
S15,D10,Jaipur,Rajasthan,North-West,61,2024-03-04,102,102,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,62,2024-03-11,48,48,301,0,0
S15,D10,Jaipur,Rajasthan,North-West,63,2024-03-18,185,185,253,335,0
S15,D10,Jaipur,Rajasthan,North-West,64,2024-03-25,172,172,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,65,2024-04-01,105,105,231,277,0
S15,D10,Jaipur,Rajasthan,North-West,66,2024-04-08,72,72,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,67,2024-04-15,24,24,331,0,0
S15,D10,Jaipur,Rajasthan,North-West,68,2024-04-22,53,53,307,0,0
S15,D10,Jaipur,Rajasthan,North-West,69,2024-04-29,78,78,254,227,0
S15,D10,Jaipur,Rajasthan,North-West,70,2024-05-06,74,74,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,71,2024-05-13,107,107,329,0,0
S15,D10,Jaipur,Rajasthan,North-West,72,2024-05-20,25,25,222,0,0
S15,D10,Jaipur,Rajasthan,North-West,73,2024-05-27,69,69,197,275,0
S15,D10,Jaipur,Rajasthan,North-West,74,2024-06-03,69,69,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,75,2024-06-10,49,49,334,0,0
S15,D10,Jaipur,Rajasthan,North-West,76,2024-06-17,102,102,285,220,0
S15,D10,Jaipur,Rajasthan,North-West,77,2024-06-24,54,54,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,78,2024-07-01,55,55,349,0,0
S15,D10,Jaipur,Rajasthan,North-West,79,2024-07-08,68,68,294,0,0
S15,D10,Jaipur,Rajasthan,North-West,80,2024-07-15,32,32,226,0,0
S15,D10,Jaipur,Rajasthan,North-West,81,2024-07-22,58,58,194,267,0
S15,D10,Jaipur,Rajasthan,North-West,82,2024-07-29,36,36,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,83,2024-08-05,81,81,367,0,0
S15,D10,Jaipur,Rajasthan,North-West,84,2024-08-12,49,49,286,0,0
S15,D10,Jaipur,Rajasthan,North-West,85,2024-08-19,24,24,237,0,0
S15,D10,Jaipur,Rajasthan,North-West,86,2024-08-26,56,56,213,246,0
S15,D10,Jaipur,Rajasthan,North-West,87,2024-09-02,71,71,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,88,2024-09-09,38,38,332,0,0
S15,D10,Jaipur,Rajasthan,North-West,89,2024-09-16,54,54,294,0,0
S15,D10,Jaipur,Rajasthan,North-West,90,2024-09-23,65,65,240,228,0
S15,D10,Jaipur,Rajasthan,North-West,91,2024-09-30,57,57,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,92,2024-10-07,67,67,346,0,0
S15,D10,Jaipur,Rajasthan,North-West,93,2024-10-14,85,85,279,0,0
S15,D10,Jaipur,Rajasthan,North-West,94,2024-10-21,92,92,194,301,0
S15,D10,Jaipur,Rajasthan,North-West,95,2024-10-28,71,71,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,96,2024-11-04,67,67,332,0,0
S15,D10,Jaipur,Rajasthan,North-West,97,2024-11-11,66,66,265,0,0
S15,D10,Jaipur,Rajasthan,North-West,98,2024-11-18,96,96,199,300,0
S15,D10,Jaipur,Rajasthan,North-West,99,2024-11-25,35,35,403,0,0
S15,D10,Jaipur,Rajasthan,North-West,100,2024-12-02,165,165,368,0,0
S15,D10,Jaipur,Rajasthan,North-West,101,2024-12-09,165,165,203,365,0
S15,D10,Jaipur,Rajasthan,North-West,102,2024-12-16,67,67,403,0,0
